,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1106,2023-01-24 00:00:00-05:00,139.71392935201803,142.55182799308326,139.7039773040793,141.92449951171875,66435100,0.0,0.0
1107,2023-01-25 00:00:00-05:00,140.29144394005328,141.8248947364583,138.22027876480482,141.25732421875,65799300,0.0,0.0
1108,2023-01-26 00:00:00-05:00,142.56176685005863,143.6371804926206,141.29715795640269,143.34841918945312,54105100,0.0,0.0
1109,2023-01-27 00:00:00-05:00,142.55182196981434,146.60452362871524,142.47216000777163,145.31004333496094,70555800,0.0,0.0
1110,2023-01-30 00:00:00-05:00,144.34416650013895,144.93165632965486,142.2431299016987,142.39248657226562,64015300,0.0,0.0
1111,2023-01-31 00:00:00-05:00,142.09374535181166,143.72677731140138,141.67553151759563,143.67698669433594,65874500,0.0,0.0
1112,2023-02-01 00:00:00-05:00,143.35837531450053,145.98715922866535,140.71963935303475,144.81216430664062,77663600,0.0,0.0
1113,2023-02-02 00:00:00-05:00,148.26741891841777,150.5377315309119,147.5405244470927,150.1792755126953,118339000,0.0,0.0
1114,2023-02-03 00:00:00-05:00,147.4011136222281,156.71139750656187,147.20196633360388,153.8436279296875,154357300,0.0,0.0
1115,2023-02-06 00:00:00-05:00,151.92184643028435,152.44959362364636,150.13944235205273,151.0854034423828,69858300,0.0,0.0
1116,2023-02-07 00:00:00-05:00,150.00003731968235,154.57053403217844,150.00003731968235,153.9929962158203,83322600,0.0,0.0
1117,2023-02-08 00:00:00-05:00,153.226277194696,153.92330034925388,150.52778338937847,151.27459716796875,64120100,0.0,0.0
1118,2023-02-09 00:00:00-05:00,153.12670624374203,153.67437275699615,149.78097968291334,150.22906494140625,56007100,0.0,0.0
1119,2023-02-10 00:00:00-05:00,149.05227830908004,150.92713930245992,148.81292755332043,150.59803771972656,57450700,0.23,0.0
1120,2023-02-13 00:00:00-05:00,150.53821499488507,153.8391830914858,150.50829805034266,153.43031311035156,62199000,0.0,0.0
1121,2023-02-14 00:00:00-05:00,151.70501834189514,153.35052634347124,150.4484610456437,152.78207397460938,61707600,0.0,0.0
1122,2023-02-15 00:00:00-05:00,152.69232014892478,155.07579967674903,152.46295184429226,154.90626525878906,65573800,0.0,0.0
1123,2023-02-16 00:00:00-05:00,153.09122860450034,155.9035431207328,152.93167663978647,153.2906951904297,68167900,0.0,0.0
1124,2023-02-17 00:00:00-05:00,151.9343987365603,152.58261946441303,150.43849070259546,152.13385009765625,59144100,0.0,0.0
1125,2023-02-21 00:00:00-05:00,149.79026033202973,150.88726568462775,148.0051500406173,148.074951171875,58867200,0.0,0.0
1126,2023-02-22 00:00:00-05:00,148.4638847761934,149.54094041307687,146.7585580973341,148.5037841796875,51011300,0.0,0.0
1127,2023-02-23 00:00:00-05:00,149.6805517596547,149.92986976120673,146.83833567225952,148.992431640625,48394200,0.0,0.0
1128,2023-02-24 00:00:00-05:00,146.70868665446164,146.78847024167726,145.32247916306235,146.30978393554688,55469600,0.0,0.0
1129,2023-02-27 00:00:00-05:00,147.30706088375035,148.76306955200232,147.047760412324,147.5164794921875,44998500,0.0,0.0
1130,2023-02-28 00:00:00-05:00,146.64885499581445,148.67331599852525,146.4294539319298,147.00787353515625,50547000,0.0,0.0
1131,2023-03-01 00:00:00-05:00,146.429447153159,146.82834985966608,144.61440483907737,144.91358947753906,55479000,0.0,0.0
1132,2023-03-02 00:00:00-05:00,143.98613792997796,146.30978354347994,143.50743640796702,145.511962890625,52238100,0.0,0.0
1133,2023-03-03 00:00:00-05:00,147.63614731365107,150.69777980573255,146.92809268107115,150.6179962158203,70732300,0.0,0.0
1134,2023-03-06 00:00:00-05:00,153.37045521237906,155.8736176881403,153.04136884127695,153.4103546142578,87558000,0.0,0.0
1135,2023-03-07 00:00:00-05:00,153.28070929438476,153.60981089319313,150.71772806802431,151.1864471435547,56182000,0.0,0.0
1136,2023-03-08 00:00:00-05:00,152.3931385242488,153.05134172504253,151.4158161824775,152.45297241210938,47204800,0.0,0.0
1137,2023-03-09 00:00:00-05:00,153.14108296077163,154.11840524130238,149.82016543813046,150.17918395996094,53833600,0.0,0.0
1138,2023-03-10 00:00:00-05:00,149.8002362524736,150.528240563511,147.20732292342737,148.0948944091797,68572400,0.0,0.0
1139,2023-03-13 00:00:00-04:00,147.40677726716032,152.7222390472905,147.2970767344686,150.0595245361328,84457100,0.0,0.0
1140,2023-03-14 00:00:00-04:00,150.8673126376957,152.9815244880126,149.69053893751212,152.17373657226562,73695900,0.0,0.0
1141,2023-03-15 00:00:00-04:00,150.77756955012714,152.83194761844112,149.51102973646354,152.57266235351562,77167900,0.0,0.0
1142,2023-03-16 00:00:00-04:00,151.7449142739004,156.03318700498858,151.22632856249444,155.4248504638672,76161100,0.0,0.0
1143,2023-03-17 00:00:00-04:00,155.65421930810345,156.31242249596173,153.85912662174613,154.57716369628906,98944600,0.0,0.0
1144,2023-03-20 00:00:00-04:00,154.6469811314396,157.38947921633547,153.72947747193413,156.97061157226562,73641400,0.0,0.0
1145,2023-03-21 00:00:00-04:00,156.89082975182507,158.96514200711806,156.1129436346374,158.84547424316406,73938300,0.0,0.0
1146,2023-03-22 00:00:00-04:00,158.86543566533695,161.69768454709222,157.37949487889298,157.39944458007812,75701800,0.0,0.0
1147,2023-03-23 00:00:00-04:00,158.39671137504916,161.10929239455814,157.24983946076014,158.49642944335938,67622100,0.0,0.0
1148,2023-03-24 00:00:00-04:00,158.42664336848875,159.9026017873032,157.41940404503504,159.81285095214844,59196500,0.0,0.0
1149,2023-03-27 00:00:00-04:00,159.50369610096052,160.33143373884312,157.43933562747668,157.8482208251953,52390300,0.0,0.0
1150,2023-03-28 00:00:00-04:00,157.53905927142972,158.05764497294,155.55448251055446,157.2199249267578,45992200,0.0,0.0
1151,2023-03-29 00:00:00-04:00,158.93524611845635,160.61067112154774,158.91531163326502,160.33143615722656,51305700,0.0,0.0
1152,2023-03-30 00:00:00-04:00,161.08936132876573,162.0267995388688,160.83007606056975,161.91709899902344,49501700,0.0,0.0
1153,2023-03-31 00:00:00-04:00,161.99686889563043,164.5498828247101,161.46831594393018,164.4501495361328,68749800,0.0,0.0
1154,2023-04-03 00:00:00-04:00,163.82187930861286,165.83635783661978,163.77201266408204,165.71669006347656,56976200,0.0,0.0
1155,2023-04-04 00:00:00-04:00,166.14553199962918,166.38486755607673,164.65959114563967,165.1781768798828,46278300,0.0,0.0
1156,2023-04-05 00:00:00-04:00,164.29060048990766,164.59975238594717,161.3586182728713,163.31326293945312,51511700,0.0,0.0
1157,2023-04-06 00:00:00-04:00,161.9868878556693,164.5100000808772,161.55806818878938,164.2108154296875,45390100,0.0,0.0
1158,2023-04-10 00:00:00-04:00,160.97964564439798,161.58798217773438,159.64330480630272,161.58798217773438,47716900,0.0,0.0
1159,2023-04-11 00:00:00-04:00,161.90711805363685,161.91708529562848,160.0721259772354,160.36134338378906,47644200,0.0,0.0
1160,2023-04-12 00:00:00-04:00,160.78019355816653,161.61789838865664,159.3441194389474,159.6632537841797,50133100,0.0,0.0
1161,2023-04-13 00:00:00-04:00,161.18908093947846,165.3477034233356,160.97964712040562,165.1083526611328,68445600,0.0,0.0
1162,2023-04-14 00:00:00-04:00,164.14100409752754,165.86629571131851,163.37311557051947,164.7593231201172,49386500,0.0,0.0
1163,2023-04-17 00:00:00-04:00,164.63963362494738,164.93881827346286,163.58252772173427,164.7792510986328,41516200,0.0,0.0
1164,2023-04-18 00:00:00-04:00,165.64689859925232,166.95332258949836,165.1981139894548,166.01588439941406,49923000,0.0,0.0
1165,2023-04-19 00:00:00-04:00,165.3477196958388,167.70128249571766,165.0884192069762,167.1727294921875,47720200,0.0,0.0
1166,2023-04-20 00:00:00-04:00,165.6369036471401,167.4120465985471,165.10835070189884,166.19537353515625,52456400,0.0,0.0
1167,2023-04-21 00:00:00-04:00,164.5997564219433,165.99593121802175,164.04128650351194,164.56983947753906,58337300,0.0,0.0
1168,2023-04-24 00:00:00-04:00,164.54988095597378,165.1482502463153,163.44290842085616,164.8789825439453,41949600,0.0,0.0
1169,2023-04-25 00:00:00-04:00,164.73936662300179,165.85630641051569,163.28334278528118,163.3232421875,48714100,0.0,0.0
1170,2023-04-26 00:00:00-04:00,162.61517555853104,164.82912069314364,162.35589030766388,163.31326293945312,45498800,0.0,0.0
1171,2023-04-27 00:00:00-04:00,164.73937477582913,168.10017676383075,164.73937477582913,167.95059204101562,64902300,0.0,0.0
1172,2023-04-28 00:00:00-04:00,168.03037633025767,169.38666695235054,167.42203975967564,169.2171173095703,55209200,0.0,0.0
1173,2023-05-01 00:00:00-04:00,168.81821320825165,169.98501969314412,168.17995969812677,169.1273651123047,52472900,0.0,0.0
1174,2023-05-02 00:00:00-04:00,169.62599009081742,169.8852905486751,167.08294345843493,168.08021545410156,48425700,0.0,0.0
1175,2023-05-03 00:00:00-04:00,169.03760523848953,170.4537296628055,166.703992393511,166.99319458007812,65136000,0.0,0.0
1176,2023-05-04 00:00:00-04:00,164.44018404024763,166.58431281295654,163.8617644381168,165.3377227783203,81235400,0.0,0.0
1177,2023-05-05 00:00:00-04:00,170.51356574360037,173.82451615472047,170.29416468179537,173.0965118408203,113316400,0.0,0.0
1178,2023-05-08 00:00:00-04:00,172.00946594700244,173.37573890010384,171.6404801858307,173.0266876220703,55962800,0.0,0.0
1179,2023-05-09 00:00:00-04:00,172.57792910959586,173.06658266892038,171.13188769884806,171.30142211914062,45326900,0.0,0.0
1180,2023-05-10 00:00:00-04:00,172.54801238745625,173.5552516683105,171.43105735650065,173.08653259277344,53724500,0.0,0.0
1181,2023-05-11 00:00:00-04:00,173.3757495258057,174.1137210933773,171.7003245925906,173.27601623535156,49514700,0.0,0.0
1182,2023-05-12 00:00:00-04:00,173.38585205810793,173.82526111441723,170.76939025326212,172.3372802734375,45497800,0.24,0.0
1183,2023-05-15 00:00:00-04:00,172.92649337143334,172.97642899291336,171.23876993760962,171.8379669189453,37266700,0.0,0.0
1184,2023-05-16 00:00:00-04:00,171.75807297221974,172.90651607519888,171.56832675352302,171.8379669189453,42110300,0.0,0.0
1185,2023-05-17 00:00:00-04:00,171.47844864012495,172.69678940031352,170.19017972528925,172.45712280273438,57951600,0.0,0.0
1186,2023-05-18 00:00:00-04:00,172.76669586509925,175.00368053431094,172.3472640967867,174.81393432617188,65496700,0.0,0.0
1187,2023-05-19 00:00:00-04:00,176.15213466613238,176.15213466613238,174.7040930618688,174.92379760742188,55772400,0.0,0.0
1188,2023-05-22 00:00:00-04:00,173.74536810250643,174.47439460355938,173.21608407408846,173.96507263183594,43570900,0.0,0.0
1189,2023-05-23 00:00:00-04:00,172.89653392147025,173.14619678903398,171.0490226062137,171.32864379882812,50747300,0.0,0.0
1190,2023-05-24 00:00:00-04:00,170.85927252265486,172.18748077662556,170.29004912135989,171.60826110839844,45143500,0.0,0.0
1191,2023-05-25 00:00:00-04:00,172.1774942175649,173.66547507432603,171.4584639792894,172.7567138671875,56058300,0.0,0.0
1192,2023-05-26 00:00:00-04:00,173.0862804330217,175.5329734916611,172.87655691909848,175.19342041015625,54835000,0.0,0.0
1193,2023-05-30 00:00:00-04:00,176.72136000532853,178.74862114612722,176.3318865654266,177.06089782714844,55964400,0.0,0.0
1194,2023-05-31 00:00:00-04:00,177.09086501462403,179.1081452280656,176.52162636877583,177.01097106933594,99625300,0.0,0.0
1195,2023-06-01 00:00:00-04:00,177.4603610755877,179.8770957758611,176.69139518606963,179.84713745117188,68901800,0.0,0.0
1196,2023-06-02 00:00:00-04:00,180.78587233883144,181.53486093281265,179.01825499033646,180.7059783935547,61945900,0.0,0.0
1197,2023-06-05 00:00:00-04:00,182.38371956627464,184.70058301118783,177.79989782026993,179.33782958984375,121946500,0.0,0.0
1198,2023-06-06 00:00:00-04:00,179.72730764994537,179.8770992763065,177.19072436334068,178.9683380126953,64848400,0.0,0.0
1199,2023-06-07 00:00:00-04:00,178.1993591903379,180.96562784957044,177.08087449268916,177.5802001953125,61944600,0.0,0.0
1200,2023-06-08 00:00:00-04:00,177.66007963684837,180.59611721859605,177.2206858168101,180.3264923095703,50214900,0.0,0.0
1201,2023-06-09 00:00:00-04:00,181.2552379779913,181.9842492689996,180.38641609366343,180.71597290039062,48870700,0.0,0.0
1202,2023-06-12 00:00:00-04:00,181.02555407254602,183.64201601648324,180.72595558748014,183.54214477539062,54274900,0.0,0.0
1203,2023-06-13 00:00:00-04:00,182.55348317700447,183.90165345516425,182.19396805518622,183.0627899169922,54929100,0.0,0.0
1204,2023-06-14 00:00:00-04:00,183.12271513340767,184.14134389926085,181.77454479216084,183.70193481445312,57462900,0.0,0.0
1205,2023-06-15 00:00:00-04:00,183.71193194142057,186.2684772778539,183.5321667521524,185.7591552734375,65433200,0.0,0.0
1206,2023-06-16 00:00:00-04:00,186.47818046053334,186.73783958924915,184.0215064339309,184.67062377929688,101235600,0.0,0.0
1207,2023-06-20 00:00:00-04:00,184.16131632379705,185.84903970115826,184.16131632379705,184.760498046875,49799100,0.0,0.0
1208,2023-06-21 00:00:00-04:00,184.65064889376922,185.15997089092158,182.3437664588452,183.71192932128906,49515700,0.0,0.0
1209,2023-06-22 00:00:00-04:00,183.49221980695384,186.79775361246232,183.422306892294,186.74781799316406,51245300,0.0,0.0
1210,2023-06-23 00:00:00-04:00,185.29977218365863,187.30705603211652,184.76049188882976,186.42823791503906,53079300,0.0,0.0
1211,2023-06-26 00:00:00-04:00,186.57805067120458,187.79640664906898,184.9802022692872,185.02015686035156,48088700,0.0,0.0
1212,2023-06-27 00:00:00-04:00,185.6393095002511,188.13593801859233,185.41960497158018,187.80638122558594,50730800,0.0,0.0
1213,2023-06-28 00:00:00-04:00,187.67655430359167,189.6438988227461,187.34701274416582,188.99478149414062,51216800,0.0,0.0
1214,2023-06-29 00:00:00-04:00,188.8250133272047,189.81368372402295,188.685202737189,189.33432006835938,46347300,0.0,0.0
1215,2023-06-30 00:00:00-04:00,191.37157910228686,194.21772654519862,191.00206770986077,193.7084197998047,85069600,0.0,0.0
1216,2023-07-03 00:00:00-04:00,193.5186819964897,193.6185532394759,191.50140174622436,192.20046997070312,31458200,0.0,0.0
1217,2023-07-05 00:00:00-04:00,191.31165753166727,192.71974443580936,190.36292650356395,191.0719757080078,46920300,0.0,0.0
1218,2023-07-06 00:00:00-04:00,189.58398600748745,191.7610540739458,188.9448496944212,191.55133056640625,45094300,0.0,0.0
1219,2023-07-07 00:00:00-04:00,191.15187809400885,192.41017343783523,189.9834577236961,190.4228515625,46778000,0.0,0.0
1220,2023-07-10 00:00:00-04:00,189.00476920703125,189.73379574192612,186.78776175412673,188.35565185546875,59922200,0.0,0.0
1221,2023-07-11 00:00:00-04:00,188.90491565505894,189.04472625128065,186.34837033088385,187.8263702392578,46638100,0.0,0.0
1222,2023-07-12 00:00:00-04:00,189.42419365364324,191.441473784721,188.21583397125048,189.5140838623047,60750200,0.0,0.0
1223,2023-07-13 00:00:00-04:00,190.24309592624593,190.9321678456674,189.5240656832158,190.2830352783203,41342300,0.0,0.0
1224,2023-07-14 00:00:00-04:00,189.97345970082588,190.92217552386194,189.37427797806131,190.43284606933594,41573900,0.0,0.0
1225,2023-07-17 00:00:00-04:00,191.64120051550955,194.05795035034717,191.55132554529635,193.7283935546875,50520200,0.0,0.0
1226,2023-07-18 00:00:00-04:00,193.08925756474935,194.06793168667224,192.16050382310547,193.46873474121094,48353800,0.0,0.0
1227,2023-07-19 00:00:00-04:00,192.8395959568793,197.9626673970187,192.39019062577304,194.83689880371094,80507300,0.0,0.0
1228,2023-07-20 00:00:00-04:00,194.82690085187127,196.20504468049253,192.24039734476693,192.8695526123047,59581200,0.0,0.0
1229,2023-07-21 00:00:00-04:00,193.83825845755914,194.70708036935375,190.97211834658083,191.68116760253906,71917800,0.0,0.0
1230,2023-07-24 00:00:00-04:00,193.14918014091884,194.64715731234548,191.99074080451143,192.4900665283203,45377800,0.0,0.0
1231,2023-07-25 00:00:00-04:00,193.06928450628936,194.1777882129691,192.65983375917983,193.35888671875,37283200,0.0,0.0
1232,2023-07-26 00:00:00-04:00,193.40881890786576,195.3761634266119,193.0593000533859,194.23770141601562,47471900,0.0,0.0
1233,2023-07-27 00:00:00-04:00,195.7556538787222,196.93405522952818,192.29033226300314,192.9594268798828,47460200,0.0,0.0
1234,2023-07-28 00:00:00-04:00,194.40747861366464,196.36484218736788,193.87819455695032,195.56591796875,48291400,0.0,0.0
1235,2023-07-31 00:00:00-04:00,195.7956003974655,196.22502844384556,194.9966761916651,196.18507385253906,38824100,0.0,0.0
1236,2023-08-01 00:00:00-04:00,195.97536194162956,196.4646913894564,195.01664986483507,195.34620666503906,35175100,0.0,0.0
1237,2023-08-02 00:00:00-04:00,194.77697126423078,194.9167818571001,191.5912859525503,192.32029724121094,50389300,0.0,0.0
1238,2023-08-03 00:00:00-04:00,191.31167066124877,192.1105796518531,190.4328524857293,190.91220092773438,61235200,0.0,0.0
1239,2023-08-04 00:00:00-04:00,185.26982153434236,187.1273138435141,181.67467021394165,181.7445831298828,115799700,0.0,0.0
1240,2023-08-07 00:00:00-04:00,181.88438582414773,182.88303723219647,177.11083331273156,178.6088104248047,97576100,0.0,0.0
1241,2023-08-08 00:00:00-04:00,179.44767337070667,180.02689301408918,177.34051829700232,179.55752563476562,67823000,0.0,0.0
1242,2023-08-09 00:00:00-04:00,180.6260856437818,180.68600229358296,176.77129037838316,177.94970703125,60378500,0.0,0.0
1243,2023-08-10 00:00:00-04:00,179.23795389693723,180.50624547624963,177.36049957568258,177.72999572753906,54686900,0.0,0.0
1244,2023-08-11 00:00:00-04:00,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,51988100,0.24,0.0
1245,2023-08-14 00:00:00-04:00,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,43675600,0.0,0.0
1246,2023-08-15 00:00:00-04:00,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622600,0.0,0.0
1247,2023-08-16 00:00:00-04:00,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964900,0.0,0.0
1248,2023-08-17 00:00:00-04:00,177.13999938964844,177.50999450683594,173.47999572753906,174.0,66062900,0.0,0.0
1249,2023-08-18 00:00:00-04:00,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61114200,0.0,0.0
1250,2023-08-21 00:00:00-04:00,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,46311900,0.0,0.0
1251,2023-08-22 00:00:00-04:00,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42084200,0.0,0.0
1252,2023-08-23 00:00:00-04:00,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,52722800,0.0,0.0
1253,2023-08-24 00:00:00-04:00,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,54945800,0.0,0.0
1254,2023-08-25 00:00:00-04:00,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51418700,0.0,0.0
1255,2023-08-28 00:00:00-04:00,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,43820700,0.0,0.0
1256,2023-08-29 00:00:00-04:00,179.69500732421875,184.89999389648438,179.5,184.1199951171875,50544969,0.0,0.0
